timestamp,temperature,precipitation,weather_condition,wind_speed,humidity,feels_like_temp
2025-08-11 01:46:04,27.8,0,Clear,19.8,66,23.9
2025-08-11 02:46:04,27.1,13.3,Rain,27.5,86.4,21.6
2025-08-11 03:46:04,30.7,0,Clear,12.8,50.7,28.2
2025-08-11 04:46:04,31.2,0,Clear,17.7,69.8,27.7
2025-08-11 05:46:04,33.1,0,Clear,6.8,44,31.7
2025-08-11 06:46:04,31.8,0,Cloudy,24.1,73.7,27
2025-08-11 07:46:04,31.4,0,Fog,9.6,92.9,29.5
2025-08-11 08:46:04,32.8,0,Clear,24.1,66.9,28
2025-08-11 09:46:04,29.8,5.1,Rain,32.5,72.8,23.3
2025-08-11 10:46:04,28,0,Clear,12.4,57.8,25.5
2025-08-11 11:46:04,28.3,0,Clear,5,42,27.3
2025-08-11 12:46:04,28.4,0.3,Rain,26.8,93.5,23.1
2025-08-11 13:46:04,25.9,0,Clear,16.2,43.1,22.7
2025-08-11 14:46:04,24.9,0,Cloudy,19.4,47,21.1
2025-08-11 15:46:04,21.3,0,Clear,12.2,42.9,18.9
2025-08-11 16:46:04,21.4,0,Clear,23.8,67,16.7
2025-08-11 17:46:04,23.1,0,Clear,8.6,40.5,21.4
2025-08-11 18:46:04,21.8,0,Cloudy,8.2,55.7,20.2
2025-08-11 19:46:04,21.7,0,Cloudy,17.9,65.1,18.1
2025-08-11 20:46:04,20.6,0,Clear,22.2,78.2,16.2
2025-08-11 21:46:04,21,0,Clear,9.7,73.5,19.1
2025-08-11 22:46:04,23.4,3.9,Rain,37.1,93.2,16
2025-08-11 23:46:04,25.1,0,Clear,23.2,41.2,20.5
2025-08-12 00:46:04,26.4,8.3,Rain,22.4,94,21.9
2025-08-12 01:46:04,25.8,0,Clear,8.9,55.9,24
2025-08-12 02:46:04,27.8,0,Cloudy,5.2,71.1,26.8
2025-08-12 03:46:04,30,0,Cloudy,22,78.9,25.6
2025-08-12 04:46:04,31,0,Clear,9.5,79.4,29.1
2025-08-12 05:46:04,32.5,0,Cloudy,20.4,52.2,28.4
2025-08-12 06:46:04,30.3,0,Cloudy,7.7,60.2,28.8
2025-08-12 07:46:04,30.3,0,Clear,14.2,65.5,27.5
2025-08-12 08:46:04,30.3,0,Clear,15.6,45.5,27.2
2025-08-12 09:46:04,31.7,0,Cloudy,18.4,55.4,28.1
2025-08-12 10:46:04,29.2,10.4,Rain,32.1,90.1,22.8
2025-08-12 11:46:04,25.7,0,Clear,9.2,54.2,23.9
2025-08-12 12:46:04,25.1,0,Cloudy,9.6,47.2,23.2
2025-08-12 13:46:04,24.3,0,Cloudy,22.6,41,19.8
2025-08-12 14:46:04,25.6,0,Cloudy,21.2,42.4,21.3
2025-08-12 15:46:04,24.3,0,Clear,25,63.8,19.3
2025-08-12 16:46:04,22.8,0,Clear,5,67.4,21.8
2025-08-12 17:46:04,22.5,0,Clear,11.7,43.2,20.1
2025-08-12 18:46:04,20.6,5.1,Rain,23.2,72.5,15.9
2025-08-12 19:46:04,21.8,9.8,Rain,30.5,77.2,15.7
2025-08-12 20:46:04,21.8,5.4,Rain,22.7,77.5,17.3
2025-08-12 21:46:04,23.7,0,Clear,17.8,45,20.2
2025-08-12 22:46:04,23.2,0,Clear,6.2,52.3,22
2025-08-12 23:46:04,23.5,0,Cloudy,8.6,79.7,21.8
2025-08-13 00:46:04,27.7,0,Clear,23.4,59.1,23
2025-08-13 01:46:04,26.6,0.1,Rain,38.8,72.2,18.9
2025-08-13 02:46:04,27.7,0,Clear,6.1,56.6,26.5
2025-08-13 03:46:04,31.1,0,Clear,10.2,71.7,29.1
2025-08-13 04:46:04,29.4,0,Cloudy,18.2,48.4,25.8
2025-08-13 05:46:04,32.6,0,Clear,12.7,60.1,30
2025-08-13 06:46:04,30.9,0,Clear,8.1,47.1,29.3
2025-08-13 07:46:04,32.4,0,Clear,7.3,63.5,30.9
2025-08-13 08:46:04,29.8,0,Clear,18.1,79.2,26.2
2025-08-13 09:46:04,28.5,0,Clear,18.2,71.9,24.9
2025-08-13 10:46:04,29.1,6.1,Rain,32.6,84.7,22.6
2025-08-13 11:46:04,26.5,0,Clear,13.9,71.9,23.7
2025-08-13 12:46:04,24.7,0,Clear,23.7,49.2,20
2025-08-13 13:46:04,25.8,0,Cloudy,23.8,70,21.1
2025-08-13 14:46:04,25.1,0,Clear,21.4,56.7,20.9
2025-08-13 15:46:04,23.5,0,Clear,24.1,70,18.7
2025-08-13 16:46:04,20.8,0,Clear,5.2,72.4,19.8
2025-08-13 17:46:04,21.7,12.9,Rain,25.3,84.9,16.6
2025-08-13 18:46:04,19.5,0,Clear,8.4,66,17.9
2025-08-13 19:46:04,21.2,0,Clear,22.9,78.2,16.6
2025-08-13 20:46:04,23.2,0,Clear,21.8,76.4,18.8
2025-08-13 21:46:04,22.6,13.7,Rain,33.5,73.4,15.9
2025-08-13 22:46:04,25.1,7.6,Rain,18,93.7,21.5
2025-08-13 23:46:04,25.3,3.7,Rain,15.7,76.3,22.1
2025-08-14 00:46:04,24.9,0,Clear,24.1,73.8,20.1
2025-08-14 01:46:04,26.4,0,Clear,7,57.8,25
2025-08-14 02:46:04,29.6,0,Clear,20,64.8,25.6
2025-08-14 03:46:04,30.6,0,Cloudy,21.9,44.6,26.3
2025-08-14 04:46:04,28.8,9.1,Rain,41.7,76.1,20.4
2025-08-14 05:46:04,31.5,0,Fog,17.6,90.7,28
2025-08-14 06:46:04,31,0,Clear,17.3,74.8,27.6
2025-08-14 07:46:04,31,8.7,Rain,26.7,74.6,25.7
2025-08-14 08:46:04,29,0,Cloudy,8.4,66.6,27.3
2025-08-14 09:46:04,30.5,0,Clear,20.2,79.6,26.5
2025-08-14 10:46:04,27.6,0,Clear,18.3,45.2,24
2025-08-14 11:46:04,28.1,0,Cloudy,24.8,65.3,23.1
2025-08-14 12:46:04,26.5,0.5,Rain,31.6,76.9,20.2
2025-08-14 13:46:04,23.7,0,Clear,8.7,71.5,22
2025-08-14 14:46:04,22.1,0,Clear,10.2,56,20.1
2025-08-14 15:46:04,22.7,0,Clear,20.5,47.1,18.6
2025-08-14 16:46:04,23.5,9.2,Rain,43,83.7,14.9
2025-08-14 17:46:04,19.7,0,Cloudy,7.2,47.1,18.3
2025-08-14 18:46:04,21.3,0,Cloudy,23.8,60,16.5
2025-08-14 19:46:04,22.5,0,Clear,16.4,63.2,19.2
2025-08-14 20:46:04,22.5,0,Fog,12.5,87.3,20.1
2025-08-14 21:46:04,21,0,Cloudy,23.7,64.5,16.3
2025-08-14 22:46:04,21.5,0,Clear,16.9,77.5,18.1
2025-08-14 23:46:04,23.5,0,Clear,6.6,44,22.1
2025-08-15 00:46:04,26.7,0,Clear,14.5,42.3,23.8
2025-08-15 01:46:04,28.4,0,Clear,22,76,24
2025-08-15 02:46:04,30.1,7.8,Rain,26.1,76.2,24.9
2025-08-15 03:46:04,29.2,0,Cloudy,23.4,41.5,24.5
2025-08-15 04:46:04,30.7,0,Clear,16.1,43.4,27.5
2025-08-15 05:46:04,30.6,0,Cloudy,15.4,54,27.5
2025-08-15 06:46:04,30.1,0,Clear,16.6,60.5,26.8
2025-08-15 07:46:04,30.1,0,Clear,17.7,79,26.5
2025-08-15 08:46:04,31.2,0,Cloudy,10.6,63.2,29.1
2025-08-15 09:46:04,28.9,0,Clear,8.3,73,27.3
2025-08-15 10:46:04,27.2,0,Clear,8.2,40.7,25.6
2025-08-15 11:46:04,28.8,0,Clear,13,46.8,26.2
2025-08-15 12:46:04,26.2,0,Cloudy,23.8,75.8,21.5
2025-08-15 13:46:04,24.8,0,Clear,16.6,45.3,21.5
2025-08-15 14:46:04,21.7,0,Clear,18.5,76.3,18
2025-08-15 15:46:04,20.4,0,Clear,15.9,73.2,17.2
2025-08-15 16:46:04,22.8,0,Clear,15.6,50.1,19.7
2025-08-15 17:46:04,22.7,0,Clear,11.6,46.8,20.4
2025-08-15 18:46:04,22,14.8,Rain,35.8,92.4,14.8
2025-08-15 19:46:04,20.2,0,Fog,17.9,94,16.6
2025-08-15 20:46:04,20.7,7.8,Rain,35.6,93.6,13.5
2025-08-15 21:46:04,23.2,0,Clear,11.1,50.7,20.9
2025-08-15 22:46:04,23,1.3,Rain,44,73.4,14.1
2025-08-15 23:46:04,26,9.8,Rain,38.4,75.9,18.3
2025-08-16 00:46:04,23.8,0,Clear,12.8,49.3,21.2
2025-08-16 01:46:04,25.6,0,Cloudy,22.4,55.5,21.1
2025-08-16 02:46:04,29,0,Cloudy,17.9,70.3,25.4
2025-08-16 03:46:04,30.4,0,Clear,20.1,61.6,26.3
2025-08-16 04:46:04,28.2,0,Cloudy,6,42.9,27
2025-08-16 05:46:04,31.3,0,Cloudy,12.8,43.3,28.8
2025-08-16 06:46:04,31.4,0,Clear,11,43.9,29.2
2025-08-16 07:46:04,31.9,0,Cloudy,9.6,70.9,30
2025-08-16 08:46:04,31.4,0,Clear,10,52.2,29.4
2025-08-16 09:46:04,27.8,0,Cloudy,6.4,54.3,26.6
2025-08-16 10:46:04,29.4,0,Clear,17.6,75.9,25.9
2025-08-16 11:46:04,28.1,0,Clear,18.5,65.4,24.4
2025-08-16 12:46:04,25.8,0,Clear,17.6,73.6,22.3
2025-08-16 13:46:04,24.7,0,Clear,12,56.4,22.3
2025-08-16 14:46:04,22.4,0,Clear,10.7,71.8,20.3
2025-08-16 15:46:04,22.4,0,Clear,12.7,58.6,19.9
2025-08-16 16:46:04,23,0,Cloudy,7.7,64,21.5
2025-08-16 17:46:04,21.3,0,Clear,23.1,60.8,16.7
2025-08-16 18:46:04,19.9,0,Clear,21.3,42.6,15.6
2025-08-16 19:46:04,21.3,0,Clear,15.3,68.7,18.2
2025-08-16 20:46:04,21.2,0,Clear,21,48.6,17
2025-08-16 21:46:04,22.8,0,Cloudy,11.7,48.4,20.5
2025-08-16 22:46:04,23.3,0,Cloudy,10.4,69.7,21.2
2025-08-16 23:46:04,24.5,0,Cloudy,15.2,53.3,21.4
2025-08-17 00:46:04,26.2,0,Clear,22.4,50.8,21.7
2025-08-17 01:46:04,25.4,2,Rain,18.7,79,21.6
2025-08-17 02:46:04,26.8,3.9,Rain,27,77.1,21.4
2025-08-17 03:46:04,28.6,0,Clear,14.4,72.6,25.7
2025-08-17 04:46:04,28.4,0,Clear,12.2,76.3,25.9
2025-08-17 05:46:04,29,0,Clear,8.1,50.9,27.4
2025-08-17 06:46:04,30.9,0,Clear,5.1,60.6,29.9
2025-08-17 07:46:04,31.8,0,Cloudy,9.9,63.9,29.8
2025-08-17 08:46:04,31.5,0,Clear,11.2,64.5,29.3
2025-08-17 09:46:04,29.7,0,Fog,21.4,73.4,25.4
2025-08-17 10:46:04,28,0,Cloudy,22.5,63.9,23.5
2025-08-17 11:46:04,27.7,0,Fog,6.5,78.3,26.4
2025-08-17 12:46:04,25.3,0,Clear,7.8,57.7,23.8
2025-08-17 13:46:04,25.5,0.5,Rain,16.6,78.2,22.2
2025-08-17 14:46:04,21.4,10.2,Rain,38.6,91.8,13.7
2025-08-17 15:46:04,22,2,Rain,21.7,78.5,17.7
2025-08-17 16:46:04,23,0,Clear,19.3,69.7,19.2
2025-08-17 17:46:04,20.4,0,Clear,9.2,44.3,18.6
2025-08-17 18:46:04,18.4,0,Cloudy,7.8,43.5,16.8
2025-08-17 19:46:04,20.5,14.8,Rain,25.8,92.2,15.3
2025-08-17 20:46:04,21.3,0,Clear,9.8,78.9,19.4
2025-08-17 21:46:04,20.7,0,Clear,20.8,63.7,16.5
2025-08-17 22:46:04,24.4,0,Clear,20.5,76.6,20.3
2025-08-17 23:46:04,23.3,0,Fog,22.5,81.3,18.8
2025-08-18 00:46:04,26.5,0,Clear,19.9,64.4,22.6
2025-08-18 01:46:04,27,0,Clear,19.2,47.7,23.2
2025-08-18 02:46:04,26.9,0,Cloudy,7.7,74.9,25.4
2025-08-18 03:46:04,28.7,0,Clear,9.4,65.1,26.8
2025-08-18 04:46:04,28.8,0,Clear,17,42.4,25.4
2025-08-18 05:46:04,29.3,0,Clear,17.3,42.1,25.9
2025-08-18 06:46:04,32.1,1.1,Rain,40,77.7,24.1
2025-08-18 07:46:04,28.4,0,Cloudy,16.1,40.5,25.2
2025-08-18 08:46:04,30,0,Clear,7,45.8,28.6
2025-08-18 09:46:04,28.3,0,Clear,17.4,71,24.8
2025-08-18 10:46:04,26.9,4.1,Rain,22.2,94.3,22.5
2025-08-18 11:46:04,24.6,0,Clear,22.3,67.8,20.1
2025-08-18 12:46:04,24.8,0,Clear,24.4,69.1,19.9
2025-08-18 13:46:04,24.3,0,Cloudy,14.2,47.2,21.5
2025-08-18 14:46:04,21.2,0,Clear,23.7,60.1,16.5
2025-08-18 15:46:04,20.6,0,Cloudy,12.7,50.3,18
2025-08-18 16:46:04,21.8,0,Clear,6.9,72.6,20.5
2025-08-18 17:46:04,21.5,0,Cloudy,10.9,50.8,19.3
2025-08-18 18:46:04,18.5,5.8,Rain,27,80.9,13.1
2025-08-18 19:46:04,22.2,0,Clear,6,55.3,21
2025-08-18 20:46:04,21.7,11,Rain,25.9,84.8,16.5
2025-08-18 21:46:04,22.7,0,Clear,6,43.6,21.5
2025-08-18 22:46:04,21.3,0,Clear,11.5,59.1,19
2025-08-18 23:46:04,23,0,Clear,11,59.8,20.8
2025-08-19 00:46:04,23.1,0,Fog,22.8,81.8,18.6
2025-08-19 01:46:04,24.7,0,Cloudy,16.5,58.8,21.4
2025-08-19 02:46:04,26.1,0,Cloudy,20.7,79.7,21.9
2025-08-19 03:46:04,29.2,0,Clear,9.2,75.5,27.4
2025-08-19 04:46:04,28.2,0,Cloudy,22,79.4,23.7
2025-08-19 05:46:04,31.8,0,Fog,22.5,73.4,27.3
2025-08-19 06:46:04,30,0,Fog,9.9,82.8,28
2025-08-19 07:46:04,28.6,0,Clear,8.7,65.8,26.9
2025-08-19 08:46:04,29.3,0,Clear,21.2,49.9,25
2025-08-19 09:46:04,28.7,2,Rain,40.9,77.8,20.5
2025-08-19 10:46:04,26.5,0,Cloudy,7.8,65.8,24.9
2025-08-19 11:46:04,26.6,0,Cloudy,8.2,65.7,24.9
2025-08-19 12:46:04,24.7,0,Cloudy,22,61.7,20.3
2025-08-19 13:46:04,24.5,0,Clear,14.6,52.3,21.6
2025-08-19 14:46:04,24,0,Clear,21.8,42.9,19.6
2025-08-19 15:46:04,20.8,11.8,Rain,35,78.5,13.8
2025-08-19 16:46:04,21,0,Cloudy,20.2,40.1,17
2025-08-19 17:46:04,19.4,0,Clear,10.9,46,17.2
2025-08-19 18:46:04,20.6,0,Clear,10.9,51.9,18.4
2025-08-19 19:46:04,20.1,0,Clear,9.2,71.8,18.3
2025-08-19 20:46:04,20.8,0,Cloudy,8.8,60.6,19
2025-08-19 21:46:04,19.8,0,Clear,17.9,68.4,16.2
2025-08-19 22:46:04,23.4,3.1,Rain,16.6,78,20.1
2025-08-19 23:46:04,24.2,7.6,Rain,44.6,82.9,15.3
2025-08-20 00:46:04,24.4,0,Cloudy,15.9,55,21.2
2025-08-20 01:46:04,27.2,0,Clear,10.7,44.7,25.1
2025-08-20 02:46:04,27,0,Cloudy,24.4,58.8,22.1
2025-08-20 03:46:04,27.2,0,Clear,14,41.9,24.4
2025-08-20 04:46:04,29.6,0,Clear,8.3,42,28
2025-08-20 05:46:04,29.1,3.5,Rain,32.7,85.2,22.6
2025-08-20 06:46:04,28.5,0,Clear,19.3,77.8,24.7
2025-08-20 07:46:04,29.2,0,Clear,12.7,58.1,26.6
2025-08-20 08:46:04,27.3,0,Cloudy,22.6,57.5,22.8
2025-08-20 09:46:04,30.4,2.1,Rain,15.8,82.9,27.2
2025-08-20 10:46:04,28.4,0,Clear,24.2,61.1,23.6
2025-08-20 11:46:04,26.2,0,Clear,21.7,42.2,21.8
2025-08-20 12:46:04,23.8,0,Cloudy,12.2,71.1,21.3
2025-08-20 13:46:04,25.4,0,Cloudy,13.8,64.6,22.7
2025-08-20 14:46:04,21.7,3.1,Rain,35.2,92.5,14.7
2025-08-20 15:46:04,22.7,0,Fog,16.2,73.1,19.5
2025-08-20 16:46:04,21.8,0,Cloudy,9.2,40.8,19.9
2025-08-20 17:46:04,21.9,0,Clear,10.5,56.1,19.8
2025-08-20 18:46:04,21.1,0,Clear,20.9,43.3,16.9
2025-08-20 19:46:04,19.6,1.8,Rain,36.9,92.7,12.2
2025-08-20 20:46:04,19.3,2,Rain,42.2,81.1,10.9
2025-08-20 21:46:04,22.8,0,Fog,8,79.2,21.2
2025-08-20 22:46:04,24,2.5,Rain,15.3,79,20.9
2025-08-20 23:46:04,22.7,0,Cloudy,16.8,47.4,19.3
2025-08-21 00:46:04,24.8,0,Clear,17.7,70.8,21.3
2025-08-21 01:46:04,26.3,0,Clear,17.4,57.3,22.8
2025-08-21 02:46:04,28.3,0,Cloudy,13.7,45,25.5
2025-08-21 03:46:04,26.3,0,Clear,17.9,63.9,22.8
2025-08-21 04:46:04,28.3,0,Cloudy,10.6,73.8,26.1
2025-08-21 05:46:04,27.5,0,Clear,11.5,48.7,25.2
2025-08-21 06:46:04,29.7,0,Cloudy,12.5,44.7,27.2
2025-08-21 07:46:04,30.4,0,Cloudy,18.8,69.9,26.7
2025-08-21 08:46:04,29.9,0,Cloudy,14.2,47.5,27.1
2025-08-21 09:46:04,28.8,0,Clear,11.6,68.4,26.5
2025-08-21 10:46:04,28,0,Clear,20.3,43.6,23.9
2025-08-21 11:46:04,26.3,0,Cloudy,13.8,63.4,23.5
2025-08-21 12:46:04,26.2,0,Fog,7.6,87.8,24.7
2025-08-21 13:46:04,21.8,0,Clear,15.1,65.5,18.8
2025-08-21 14:46:04,22.6,0,Cloudy,6.8,41.4,21.2
2025-08-21 15:46:04,20.9,0,Clear,14.6,78.5,18
2025-08-21 16:46:04,19,3.6,Rain,31.1,94.6,12.8
2025-08-21 17:46:04,19.1,0,Clear,14.6,73.4,16.2
2025-08-21 18:46:04,19.8,0,Clear,19.1,63.6,16
2025-08-21 19:46:04,18,0,Clear,6.9,67.6,16.7
2025-08-21 20:46:04,18.4,0,Clear,14,59.1,15.7
2025-08-21 21:46:04,21.8,0,Clear,16.7,68.2,18.5
2025-08-21 22:46:04,23,0,Clear,9.9,68.5,21
2025-08-21 23:46:04,22.4,0,Clear,15,55.8,19.4
2025-08-22 00:46:04,25.3,0,Cloudy,24.5,57.4,20.4
2025-08-22 01:46:04,24.6,0,Cloudy,5.9,42.3,23.4
2025-08-22 02:46:04,28.4,0,Clear,20.7,78,24.2
2025-08-22 03:46:04,29.5,0,Clear,9.1,77.2,27.7
2025-08-22 04:46:04,28.2,0,Cloudy,8.4,71,26.6
2025-08-22 05:46:04,30.9,0,Clear,19,41.3,27.1
2025-08-22 06:46:04,31,0,Clear,22.1,51.9,26.6
2025-08-22 07:46:04,30.9,0,Fog,5.3,90.7,29.9
2025-08-22 08:46:04,28,0,Clear,9,69.3,26.2
2025-08-22 09:46:04,26.2,0,Clear,11.7,73.1,23.9
2025-08-22 10:46:04,28.4,0,Cloudy,6.9,73.5,27
2025-08-22 11:46:04,25.9,0,Clear,16.2,65.5,22.7
2025-08-22 12:46:04,24.4,0,Clear,7,40.8,23
2025-08-22 13:46:04,23,0,Cloudy,15.4,76.9,19.9
2025-08-22 14:46:04,20.4,0,Clear,7.5,41.1,18.9
2025-08-22 15:46:04,22.2,0,Clear,11.9,57.7,19.8
2025-08-22 16:46:04,21.5,0,Clear,18.6,66.5,17.8
2025-08-22 17:46:04,19.8,2.4,Rain,43.9,92.8,11
2025-08-22 18:46:04,21.1,0,Clear,14.1,62.9,18.3
2025-08-22 19:46:04,19.1,0,Cloudy,18.6,67.6,15.4
2025-08-22 20:46:04,19.7,0,Fog,13.5,75.7,17
2025-08-22 21:46:04,20.6,0,Fog,14.6,71,17.7
2025-08-22 22:46:04,22,0,Clear,10.2,53.9,19.9
2025-08-22 23:46:04,22.9,7.1,Rain,35.9,73.2,15.7
2025-08-23 00:46:04,23,0,Clear,9.9,62,21
2025-08-23 01:46:04,25.8,0,Clear,10.8,59.9,23.7
2025-08-23 02:46:04,28.7,0,Clear,5.3,52.5,27.6
2025-08-23 03:46:04,28.2,0,Clear,18.8,46.9,24.5
2025-08-23 04:46:04,28.1,0,Clear,12.1,53.7,25.7
2025-08-23 05:46:04,29,0,Clear,23.4,73.3,24.3
2025-08-23 06:46:04,27.7,1.4,Rain,21.8,79.4,23.4
2025-08-23 07:46:04,30,0,Cloudy,19,73,26.2
2025-08-23 08:46:04,29.2,0,Clear,15.7,42.1,26
2025-08-23 09:46:04,29.6,0,Cloudy,9.1,44.9,27.8
2025-08-23 10:46:04,26.4,0,Fog,18.7,74.3,22.6
2025-08-23 11:46:04,23.7,0,Clear,12.6,49.9,21.1
2025-08-23 12:46:04,25.5,0,Clear,9,69.5,23.7
2025-08-23 13:46:04,24.2,0,Cloudy,7,51,22.8
2025-08-23 14:46:04,21.8,0,Cloudy,5.2,65.3,20.8
2025-08-23 15:46:04,21.8,0,Clear,18.8,63.1,18.1
2025-08-23 16:46:04,19.8,11.5,Rain,26.7,91.3,14.5
2025-08-23 17:46:04,18.2,2.8,Rain,26,77.4,13
2025-08-23 18:46:04,17.2,9.2,Rain,40.3,93.7,9.2
2025-08-23 19:46:04,19.3,7.6,Rain,36.6,74.7,11.9
2025-08-23 20:46:04,21.7,0,Cloudy,22.3,45.3,17.2
2025-08-23 21:46:04,21.2,0,Clear,16.6,53.9,17.9
2025-08-23 22:46:04,19.9,0,Cloudy,24.5,45.6,15
2025-08-23 23:46:04,24.3,0,Cloudy,24.2,77.9,19.4
2025-08-24 00:46:04,25.8,8.8,Rain,17.4,72.9,22.3
2025-08-24 01:46:04,23.5,0,Clear,6.1,79,22.3
2025-08-24 02:46:04,25.1,5.2,Rain,27.4,90.2,19.6
2025-08-24 03:46:04,26,12.2,Rain,33.7,84.7,19.2
2025-08-24 04:46:04,30.2,0,Clear,23.5,71.3,25.5
2025-08-24 05:46:04,29.6,0,Clear,9,54.5,27.8
2025-08-24 06:46:04,27.5,0,Clear,10.4,69,25.4
2025-08-24 07:46:04,29.2,0,Clear,5.3,59,28.2
2025-08-24 08:46:04,28.1,0,Clear,19.3,42.1,24.3
2025-08-24 09:46:04,29.4,0,Fog,8.1,87.5,27.8
2025-08-24 10:46:04,25.1,0,Clear,18.9,73.1,21.4
2025-08-24 11:46:04,26.8,0,Clear,11.3,79.4,24.5
2025-08-24 12:46:04,25.8,0,Clear,20.3,45.5,21.7
2025-08-24 13:46:04,22.4,13.8,Rain,43.5,72.4,13.7
2025-08-24 14:46:04,23,0,Clear,8.3,66.9,21.4
2025-08-24 15:46:04,21.5,0,Clear,23.9,75.8,16.7
2025-08-24 16:46:04,18.5,13.6,Rain,18.6,91.6,14.8
2025-08-24 17:46:04,18.7,0,Cloudy,13.7,72.9,15.9
2025-08-24 18:46:04,19.6,0,Clear,8.9,63.2,17.8
2025-08-24 19:46:04,18.8,0,Clear,5.7,46.5,17.7
2025-08-24 20:46:04,19.1,0,Cloudy,17.7,79.9,15.5
2025-08-24 21:46:04,19.1,0,Clear,13,69.7,16.5
2025-08-24 22:46:04,20.6,4.6,Rain,27.9,87.2,15
2025-08-24 23:46:04,22.5,0,Clear,18.7,45.6,18.8
2025-08-25 00:46:04,22.3,0,Clear,5.9,73.2,21.2
2025-08-25 01:46:04,25.5,0,Clear,14.5,53.8,22.6
2025-08-25 02:46:04,24.8,0,Cloudy,19,60.1,21
2025-08-25 03:46:04,26.5,0,Clear,14.6,77,23.5
2025-08-25 04:46:04,28.4,0,Clear,10.6,55.1,26.3
2025-08-25 05:46:04,30.4,0,Clear,9,55.5,28.6
2025-08-25 06:46:04,27.4,0,Clear,11.2,41.8,25.2
2025-08-25 07:46:04,28.7,0,Cloudy,7.8,43.6,27.1
2025-08-25 08:46:04,29.6,0,Clear,23.5,72.8,24.9
2025-08-25 09:46:04,28.2,0,Cloudy,17.6,44,24.6
2025-08-25 10:46:04,25.1,0,Clear,5.7,53.7,24
2025-08-25 11:46:04,27.1,0,Clear,15.2,41.1,24
2025-08-25 12:46:04,22.2,0,Cloudy,16.2,76.3,19
2025-08-25 13:46:04,21.9,0,Fog,24.1,91,17.1
2025-08-25 14:46:04,22.4,0.4,Rain,40.1,94.2,14.4
2025-08-25 15:46:04,18.9,8.8,Rain,27.2,93.2,13.4
2025-08-25 16:46:04,20.1,11.6,Rain,36,72.7,12.8
2025-08-25 17:46:04,21,0,Clear,16.4,65.3,17.7
2025-08-25 18:46:04,19.5,0,Cloudy,8.3,52.6,17.8
2025-08-25 19:46:04,19.1,0,Clear,12.6,55.4,16.6
2025-08-25 20:46:04,18.6,0,Clear,22.9,71.7,14
2025-08-25 21:46:04,19.3,0,Clear,8.7,41.4,17.5
2025-08-25 22:46:04,19.3,0,Clear,24.4,58.5,14.4
2025-08-25 23:46:04,23,0,Clear,11.3,76.3,20.7
2025-08-26 00:46:04,25.2,0,Clear,19.1,42.9,21.4
2025-08-26 01:46:04,25.9,9.1,Rain,41.1,93.9,17.7
2025-08-26 02:46:04,25.9,0,Clear,23.9,42.2,21.2
2025-08-26 03:46:04,25.8,0,Clear,5.5,70.2,24.7
2025-08-26 04:46:04,29,2.2,Rain,42.9,90,20.4
2025-08-26 05:46:04,28.8,0,Clear,9.8,40.2,26.8
2025-08-26 06:46:04,27.6,11.1,Rain,21.1,70.9,23.4
2025-08-26 07:46:04,29.4,0,Fog,22.9,94.7,24.8
2025-08-26 08:46:04,27.4,0,Clear,17.9,45.9,23.8
2025-08-26 09:46:04,28.5,0,Clear,15.2,72.9,25.5
2025-08-26 10:46:04,24.3,0,Clear,12.8,47,21.8
2025-08-26 11:46:04,26.3,0,Cloudy,22.3,49.7,21.9
2025-08-26 12:46:04,24.6,0,Fog,23.4,89.4,20
2025-08-26 13:46:04,21.8,12.3,Rain,19.4,84.6,17.9
2025-08-26 14:46:04,20.2,14.8,Rain,33.5,86.7,13.5
2025-08-26 15:46:04,19.2,0,Clear,22.6,48,14.7
2025-08-26 16:46:04,21.2,0,Clear,9,75.8,19.4
2025-08-26 17:46:04,19.4,0,Clear,5.1,40.8,18.4
2025-08-26 18:46:04,16.8,0,Clear,10.2,40.8,14.7
2025-08-26 19:46:04,16.9,0,Clear,24,62.5,12.1
2025-08-26 20:46:04,21,0,Clear,13.4,52.4,18.3
2025-08-26 21:46:04,19.1,0,Cloudy,16.5,46.7,15.8
2025-08-26 22:46:04,21.5,0,Clear,13.3,78.2,18.8
2025-08-26 23:46:04,23.5,14.6,Rain,35.8,79.9,16.3
2025-08-27 00:46:04,23.4,0,Clear,20.5,45.8,19.3
2025-08-27 01:46:04,23.9,12.1,Rain,20.6,80.2,19.8
2025-08-27 02:46:04,24.6,0,Cloudy,18.8,51.7,20.8
2025-08-27 03:46:04,28.7,0,Clear,10.5,62,26.6
2025-08-27 04:46:04,29.1,0,Clear,17.8,72.5,25.6
2025-08-27 05:46:04,29,0,Cloudy,5.1,59.1,27.9
2025-08-27 06:46:04,28.8,0,Cloudy,20.8,60.6,24.7
2025-08-27 07:46:04,28.3,0,Clear,7.8,58.3,26.8
2025-08-27 08:46:04,27.5,0,Clear,7.2,64.1,26.1
2025-08-27 09:46:04,25.6,0,Clear,11.1,60,23.4
2025-08-27 10:46:04,25.6,0,Clear,5.9,76.9,24.4
2025-08-27 11:46:04,25.8,0,Clear,17.9,69.1,22.2
2025-08-27 12:46:04,23.5,0,Clear,6.1,53.5,22.2
2025-08-27 13:46:04,20.6,0,Cloudy,10.7,71.9,18.4
2025-08-27 14:46:04,22.3,0,Clear,6.5,40.6,21
2025-08-27 15:46:04,18.2,0,Clear,15.9,76.3,15
2025-08-27 16:46:04,18.1,0,Clear,17.4,68.4,14.7
