zone_id,latitude,longitude,datetime,day_of_week,hour_of_day,temperature,humidity,precipitation,wind_speed,weather_condition,avg_speed,traffic_ratio,traffic_density,event_nearby,event_type,event_intensity,demand_surge
Z_023,28.59908,77.19862,11/10/2025 22:00,0,22,25.79087575,78.09419174,12.31452346,4.89508704,Rain,49.03554283,1.087457946,2,1,Festival,3247,148
Z_030,28.62278,77.21054,11/9/2025 10:00,6,10,21.26684004,70.24922292,11.37547473,3.200970489,Rain,24.275616,1.571421477,4,0,None,0,144
Z_029,28.61837,77.18943,11/10/2025 22:30,0,22,28.81977676,52.03131791,0.9954687,4.040421214,Clouds,22.46999179,1.235853787,5,0,None,0,90
Z_029,28.61837,77.18943,11/12/2025 6:00,2,6,26.5496355,72.24062454,4.314685714,2.569458382,Rain,51.23990509,1.377165272,1,0,None,0,117
Z_018,28.6396,77.15252,11/11/2025 2:30,1,2,24.03519786,78.52271771,5.884720276,3.514911219,Rain,32.65339569,1.407137587,3,0,None,0,123
Z_023,28.59908,77.19862,11/9/2025 14:00,6,14,19.57609484,88.43334642,9.264466116,6.753528591,Rain,28.59001704,2.665989153,4,0,None,0,137
Z_022,28.60453,77.18759,11/11/2025 1:30,1,1,29.8580397,46.73088246,0.151905143,4.318230379,Clear,46.34268453,1.199152718,1,0,None,0,93
Z_029,28.61837,77.18943,11/11/2025 19:30,1,19,18.73677762,74.52229236,5.114159015,6.1846593,Rain,30.95873088,2.208794857,4,0,None,0,135
Z_009,28.60386,77.18462,11/10/2025 18:00,0,18,27.63002986,59.70190644,0.402534446,4.023890971,Clouds,50.55837538,1.514332896,1,0,None,0,115
Z_008,28.57489,77.17002,11/10/2025 0:00,0,0,29.28907469,61.89349758,0.87223208,2.55540114,Clouds,54.79931859,1.186613383,1,0,None,0,92
Z_022,28.60453,77.18759,11/10/2025 16:30,0,16,19.02635256,97.78114975,26.65009923,7.713894242,Storm,44.48978496,2.155868148,1,0,None,0,106
Z_019,28.56977,77.23655,11/9/2025 18:00,6,18,18.68780059,78.90026465,5.550122598,5.412825965,Rain,48.99061707,1.017287195,1,0,None,0,162
Z_011,28.58613,77.21735,11/10/2025 20:00,0,20,18.78505129,93.9952716,11.82317947,4.985711399,Rain,45.92793056,2.99812313,1,1,Sports,9918,153
Z_022,28.60453,77.18759,11/10/2025 14:30,0,14,31.40823406,64.10391188,0.770490091,5.548042185,Clouds,23.04331709,2.233953697,5,1,Concert,4609,113
Z_017,28.6255,77.21593,11/9/2025 19:30,6,19,23.8306348,56.74389523,0.775297571,4.401607527,Clouds,38.55579442,2.518238345,2,1,Sports,3118,163
Z_007,28.55053,77.18741,11/11/2025 4:00,1,4,23.67342073,88.06236158,5.941007247,7.867186913,Rain,40.8446014,1.332996122,2,0,None,0,125
Z_008,28.57489,77.17002,11/8/2025 21:30,5,21,24.60305937,55.0125061,0.256571043,2.403748529,Clouds,49.26368135,1.31834251,1,0,None,0,120
Z_024,28.55181,77.18355,11/10/2025 10:00,0,10,29.57515788,62.65414272,0.150068063,3.829938366,Clouds,50.28149587,1.411135757,2,0,None,0,97
Z_027,28.58919,77.23499,11/9/2025 9:00,6,9,27.37824292,68.08475625,0.751720145,3.851440323,Clouds,37.898243,2.52705726,2,0,None,0,138
Z_011,28.58613,77.21735,11/12/2025 9:30,2,9,34.80247654,56.51738915,0.03646277,2.360089139,Clear,21.9130839,1.090488965,5,0,None,0,125
Z_029,28.61837,77.18943,11/9/2025 18:00,6,18,31.82884015,64.09451027,0.757977003,4.476209161,Clouds,59.24917986,1.138429946,1,0,None,0,118
Z_003,28.58686,77.19666,11/8/2025 5:00,5,5,30.85367611,42.29948446,0.150774805,2.464567185,Clear,55.67266735,1.963971303,1,0,None,0,112
Z_026,28.62022,77.24742,11/9/2025 3:30,6,3,20.0975775,94.61917037,10.67716627,6.240774856,Storm,55.94712579,2.641858741,1,0,None,0,117
Z_013,28.55191,77.16009,11/8/2025 15:00,5,15,18.51678565,88.26627234,20.17741246,10.19934846,Storm,43.85296021,2.531376113,1,0,None,0,126
Z_005,28.59968,77.24971,11/8/2025 23:00,5,23,32.17330193,55.42126296,0.029540907,2.038772006,Clear,47.38368032,2.477389881,2,0,None,0,106
Z_020,28.59019,77.21858,11/9/2025 7:30,6,7,25.22601268,85.52238454,4.238366828,2.905689044,Rain,28.49251815,1.804662965,3,0,None,0,144
Z_011,28.58613,77.21735,11/10/2025 3:30,0,3,31.29894779,66.57456589,0.347255331,5.838408213,Clouds,24.85214688,2.814385142,5,0,None,0,100
Z_019,28.56977,77.23655,11/12/2025 12:00,2,12,22.27741593,82.7907803,16.55162786,6.308767788,Rain,39.81968862,1.925780899,2,0,None,0,128
Z_010,28.58345,77.22354,11/11/2025 5:00,1,5,15.90983454,92.32492306,19.38159235,7.920128574,Storm,54.12827251,1.370086721,1,0,None,0,94
Z_011,28.58613,77.21735,11/11/2025 5:00,1,5,18.44073806,94.23668541,15.07285661,7.287835172,Storm,42.09503416,2.824173427,3,0,None,0,104
Z_006,28.63421,77.17508,11/12/2025 12:30,2,12,25.51353793,64.37307354,0.122659563,5.999941664,Clouds,51.83555165,1.262288715,1,1,Sports,3035,141
Z_013,28.55191,77.16009,11/12/2025 12:00,2,12,25.00616673,63.07930472,0.872200927,5.67166884,Clouds,28.14698731,2.509144754,4,0,None,0,105
Z_001,28.64286,77.23377,11/8/2025 12:30,5,12,30.80655059,57.25663638,0.12592811,1.969735121,Clear,23.50317657,2.985902223,4,0,None,0,106
Z_011,28.58613,77.21735,11/8/2025 4:30,5,4,19.82088459,87.08694779,12.30250403,2.05707533,Rain,25.59680302,1.252034356,4,0,None,0,138
Z_014,28.58794,77.18586,11/11/2025 3:00,1,3,25.51557692,72.41614521,0.096692414,5.315529197,Clouds,22.43914256,2.233580736,6,0,None,0,103
Z_005,28.59968,77.24971,11/11/2025 4:30,1,4,26.47282355,55.94378067,0.158138313,4.495805486,Clear,47.67846472,1.872652778,1,0,None,0,100
Z_018,28.6396,77.15252,11/12/2025 0:30,2,0,24.49247968,53.30766813,0.103371889,4.982117625,Clouds,32.17079385,2.343860962,4,0,None,0,91
Z_007,28.55053,77.18741,11/10/2025 8:00,0,8,24.53042467,99.73449082,19.95231616,8.81787709,Storm,47.36767175,2.180382809,1,0,None,0,116
Z_026,28.62022,77.24742,11/11/2025 4:30,1,4,19.5396477,83.24251479,16.2418619,8.925419201,Storm,55.88429133,1.712164182,1,0,None,0,97
Z_026,28.62022,77.24742,11/12/2025 3:00,2,3,22.49884834,78.5167873,10.25366168,3.555925853,Rain,32.14759189,1.892132439,5,1,Concert,8550,156
Z_015,28.55521,77.24975,11/10/2025 12:30,0,12,16.6533474,96.24387993,26.68188373,13.49574737,Storm,26.05230427,1.865562324,5,0,None,0,99
Z_014,28.58794,77.18586,11/9/2025 23:00,6,23,24.03416606,98.01752894,15.5934904,10.11315401,Storm,38.76750797,2.108077325,3,0,None,0,115
Z_002,28.61289,77.2388,11/12/2025 0:30,2,0,18.69321771,91.01285282,18.80231651,10.91320952,Storm,25.46017079,2.689927371,5,1,Sports,1081,129
Z_005,28.59968,77.24971,11/8/2025 9:30,5,9,35.74968445,52.54800539,0.183878319,3.291855036,Clear,44.50921433,2.7721111,1,0,None,0,130
Z_012,28.62331,77.23953,11/8/2025 7:30,5,7,22.12970487,80.81334812,15.08266728,2.97388123,Rain,26.422654,1.934629699,4,0,None,0,141
Z_008,28.57489,77.17002,11/11/2025 11:30,1,11,23.55251474,50.93210507,0.552167744,3.860762179,Clouds,32.67600995,1.962532881,4,0,None,0,101
Z_021,28.62581,77.20437,11/9/2025 15:00,6,15,31.29411385,59.71991106,0.057611661,3.466005788,Clear,35.83068668,1.227301273,4,1,Festival,3224,142
Z_030,28.62278,77.21054,11/10/2025 5:30,0,5,36.76887607,58.34895536,0.017107582,1.000422067,Clear,43.39484956,2.831614702,2,0,None,0,94
Z_005,28.59968,77.24971,11/11/2025 11:30,1,11,30.06447226,76.88754144,0.447071675,2.049909281,Clouds,52.68934373,1.485654487,1,0,None,0,97
Z_019,28.56977,77.23655,11/9/2025 22:00,6,22,30.0412957,55.958459,0.107153497,1.734426798,Clear,35.87230041,2.539535651,3,0,None,0,119
Z_023,28.59908,77.19862,11/9/2025 5:30,6,5,16.9904574,84.49289834,10.09474875,14.23118624,Storm,21.810825,2.823188306,5,0,None,0,122
Z_018,28.6396,77.15252,11/11/2025 11:30,1,11,22.81543325,99.06720666,16.0991395,2.85790977,Rain,31.41747007,1.45122587,5,0,None,0,124
Z_011,28.58613,77.21735,11/10/2025 11:00,0,11,36.20302082,54.67398562,0.084443847,1.212742289,Clear,56.00872527,2.674678392,1,0,None,0,96
Z_029,28.61837,77.18943,11/12/2025 3:30,2,3,32.2692769,45.35751712,0.052331016,4.254754257,Clear,25.69688825,1.232292347,5,0,None,0,106
Z_005,28.59968,77.24971,11/10/2025 23:00,0,23,30.27164413,69.50327971,0.023390481,3.386967523,Clouds,24.76813869,1.575068636,4,0,None,0,99
Z_014,28.58794,77.18586,11/11/2025 6:00,1,6,19.76652061,71.04325184,11.90005034,7.016478811,Rain,24.14914889,2.348686383,4,0,None,0,117
Z_026,28.62022,77.24742,11/11/2025 7:00,1,7,18.58089101,87.08289945,20.89643709,6.483632876,Storm,59.19268172,2.353068849,1,0,None,0,97
Z_021,28.62581,77.20437,11/9/2025 16:00,6,16,37.53761625,45.97461532,0.091626355,1.798695164,Clear,57.33776674,1.242107858,1,0,None,0,119
Z_024,28.55181,77.18355,11/9/2025 22:00,6,22,27.56361979,48.41927883,0.04870512,2.331428624,Clear,25.3529612,2.252963439,4,0,None,0,103
Z_028,28.62141,77.16686,11/8/2025 6:00,5,6,23.69595223,84.62780243,7.979551377,2.930360845,Rain,39.05136649,1.724478821,2,0,None,0,139
Z_029,28.61837,77.18943,11/11/2025 17:30,1,17,29.11872835,64.26138689,0.932111489,3.903473552,Clouds,46.25151834,1.824084994,1,1,Concert,5063,140
Z_001,28.64286,77.23377,11/12/2025 1:00,2,1,31.67555255,71.69540569,0.977761155,4.659155841,Clouds,54.83328831,1.497636376,1,0,None,0,92
Z_003,28.58686,77.19666,11/10/2025 19:30,0,19,33.0198322,57.55870481,0.165758784,1.26726705,Clear,44.46796492,2.2231252,2,0,None,0,125
Z_003,28.58686,77.19666,11/11/2025 9:30,1,9,30.22872775,46.04313905,0.126483889,1.554305906,Clear,25.14213544,2.651074035,5,0,None,0,121
Z_028,28.62141,77.16686,11/12/2025 14:30,2,14,26.05190068,59.60850989,0.199245076,1.323313941,Clear,27.55157065,1.980895294,5,1,Concert,1677,135
Z_014,28.58794,77.18586,11/11/2025 10:30,1,10,25.8110834,81.93879566,11.45521787,3.360450471,Rain,42.00797196,2.907299325,2,0,None,0,120
Z_013,28.55191,77.16009,11/12/2025 22:00,2,22,16.14956127,96.46754513,25.97790552,10.20619078,Storm,20.46213082,1.967965469,6,0,None,0,105
Z_015,28.55521,77.24975,11/12/2025 15:30,2,15,31.94340945,49.63173603,0.141824804,2.946168373,Clear,51.21192557,1.908287634,1,0,None,0,100
Z_012,28.62331,77.23953,11/10/2025 20:00,0,20,31.31570454,71.00109987,0.488836313,3.661527995,Clouds,47.9264116,2.611568581,1,0,None,0,122
Z_025,28.62903,77.20086,11/11/2025 0:00,1,0,16.81480496,96.94401333,17.67669919,9.072037166,Storm,45.99546995,1.394763234,1,1,Concert,1153,132
Z_026,28.62022,77.24742,11/9/2025 19:00,6,19,30.59746956,56.95765977,0.243347802,5.806203954,Clouds,55.64307384,2.730885954,1,0,None,0,135
Z_023,28.59908,77.19862,11/12/2025 19:00,2,19,19.6733269,92.97766421,17.95966832,14.8282916,Storm,51.35175402,1.429097579,1,0,None,0,120
Z_002,28.61289,77.2388,11/9/2025 21:00,6,21,23.90644091,75.28454415,0.040712787,5.412087324,Clouds,40.84937626,1.452791881,3,0,None,0,134
Z_010,28.58345,77.22354,11/8/2025 23:30,5,23,23.72617581,92.02903275,19.03681207,10.65871279,Storm,28.55698512,1.371411717,3,0,None,0,126
Z_020,28.59019,77.21858,11/11/2025 5:00,1,5,24.04573389,58.77568769,0.929128202,2.443089237,Clouds,38.97437374,1.459481787,3,0,None,0,107
Z_022,28.60453,77.18759,11/10/2025 22:00,0,22,33.88187447,57.40535559,0.165892055,4.100356629,Clear,24.62018884,1.648383401,4,0,None,0,97
Z_012,28.62331,77.23953,11/8/2025 15:00,5,15,18.88590553,81.40233117,18.292353,3.640783246,Rain,51.32597213,2.179589649,2,0,None,0,124
Z_014,28.58794,77.18586,11/11/2025 17:30,1,17,17.65993662,83.82819289,27.78646994,12.28265949,Storm,55.98732384,1.097208509,1,0,None,0,105
Z_005,28.59968,77.24971,11/8/2025 6:00,5,6,37.27124441,52.61509339,0.133529282,4.64425272,Clear,57.20006929,1.703190434,1,0,None,0,117
Z_003,28.58686,77.19666,11/8/2025 1:30,5,1,26.07185758,92.74470819,7.215838969,2.954258788,Rain,30.80011651,2.04141983,3,0,None,0,134
Z_011,28.58613,77.21735,11/8/2025 10:00,5,10,24.74897396,98.751879,15.06585979,13.31298247,Storm,54.14974176,1.240283163,1,1,Festival,6239,138
Z_011,28.58613,77.21735,11/12/2025 5:00,2,5,26.71077392,60.51525165,0.129084732,2.528656121,Clouds,53.18228223,1.391981323,1,0,None,0,96
Z_003,28.58686,77.19666,11/12/2025 23:30,2,23,22.94721526,54.63843381,0.562398963,4.738717016,Clouds,45.22927145,1.208901052,1,0,None,0,107
Z_023,28.59908,77.19862,11/11/2025 16:00,1,16,15.93558471,88.45226413,21.09959178,11.6492613,Storm,42.09112248,2.343952689,1,0,None,0,104
Z_009,28.60386,77.18462,11/10/2025 21:30,0,21,18.21105984,96.48319543,6.038974721,5.931211547,Rain,36.40035397,1.292021776,4,1,Concert,4016,180
Z_012,28.62331,77.23953,11/11/2025 9:30,1,9,22.82018656,61.6152036,0.542222763,2.154309178,Clouds,27.1913195,1.454802562,5,0,None,0,114
Z_011,28.58613,77.21735,11/11/2025 11:00,1,11,30.45571295,65.64228375,0.489526914,2.056887008,Clouds,38.82355714,1.089050089,2,0,None,0,101
Z_027,28.58919,77.23499,11/10/2025 3:30,0,3,31.94465998,64.25491234,0.074733528,4.575084457,Clouds,55.88301173,1.991129117,1,0,None,0,97
Z_001,28.64286,77.23377,11/8/2025 16:00,5,16,22.53660369,51.9330003,0.953097101,5.216369338,Clouds,54.04323518,2.958976627,1,0,None,0,115
Z_003,28.58686,77.19666,11/11/2025 20:00,1,20,25.20610024,80.38922522,18.6220843,5.511351164,Rain,54.72893703,2.397837603,1,0,None,0,132
Z_025,28.62903,77.20086,11/8/2025 7:30,5,7,27.27322171,48.47707641,0.192612994,2.764553592,Clear,52.0312091,2.965749078,1,1,Concert,7976,147
Z_020,28.59019,77.21858,11/12/2025 19:30,2,19,28.18092379,55.30938701,0.034623192,3.804201951,Clouds,40.19720998,1.679919484,2,0,None,0,105
Z_025,28.62903,77.20086,11/11/2025 19:30,1,19,35.1476276,49.23773977,0.199977161,4.36805374,Clear,42.17021379,2.856152996,2,1,Festival,6090,133
Z_007,28.55053,77.18741,11/8/2025 2:00,5,2,16.65990611,91.75295572,17.00276296,14.54418165,Storm,48.38225817,1.098704354,2,0,None,0,124
Z_015,28.55521,77.24975,11/11/2025 11:30,1,11,15.59485316,86.10863993,21.08706709,10.6749034,Storm,47.8812648,1.85855721,2,1,Festival,8340,127
Z_012,28.62331,77.23953,11/11/2025 4:00,1,4,24.3035918,90.99630826,28.35226966,5.74939622,Storm,29.74532465,2.30008493,4,0,None,0,100
Z_015,28.55521,77.24975,11/11/2025 0:00,1,0,21.97259054,75.27253721,9.301520265,6.324637623,Rain,53.9750441,1.795238447,1,0,None,0,122
Z_030,28.62278,77.21054,11/9/2025 3:30,6,3,26.95351703,75.75928604,0.072453841,3.939059557,Clouds,40.32210513,1.240029242,2,0,None,0,118
Z_008,28.57489,77.17002,11/8/2025 12:30,5,12,31.33868614,41.73158036,0.117094309,4.647284657,Clear,53.41683711,2.81648789,1,1,Sports,8742,132
Z_018,28.6396,77.15252,11/9/2025 10:00,6,10,24.35250993,97.53238674,27.49670968,5.618399585,Storm,38.97926789,2.974701329,2,0,None,0,119
Z_023,28.59908,77.19862,11/11/2025 7:30,1,7,22.60343039,93.35549083,19.28631709,6.103386183,Storm,47.61472329,1.251136384,1,1,Concert,7401,145
Z_016,28.56205,77.24972,11/12/2025 4:00,2,4,32.92760227,47.77922331,0.104873548,1.216810466,Clear,44.55539447,2.532159023,2,0,None,0,109
Z_018,28.6396,77.15252,11/10/2025 0:00,0,0,24.52454847,56.63556053,0.837049594,4.974318423,Clouds,27.38854599,1.719750695,4,0,None,0,98
Z_024,28.55181,77.18355,11/11/2025 15:00,1,15,18.00266137,81.19531009,24.31732117,6.171790908,Storm,47.48888009,2.978026852,2,0,None,0,108
Z_014,28.58794,77.18586,11/10/2025 5:30,0,5,25.0853702,69.95912717,0.702834815,2.357130659,Clouds,55.23783117,1.018143341,1,0,None,0,90
Z_001,28.64286,77.23377,11/10/2025 11:00,0,11,33.5748502,51.67787622,0.011258495,1.493575108,Clear,27.62141557,1.315874025,4,1,Concert,9711,126
Z_010,28.58345,77.22354,11/10/2025 10:30,0,10,25.06272248,54.41461428,0.041176149,2.422508725,Clouds,54.99337015,2.589923965,1,0,None,0,107
Z_013,28.55191,77.16009,11/8/2025 12:30,5,12,24.69436719,67.27473415,0.826324125,2.503903036,Clouds,47.54139548,2.072487262,1,0,None,0,111
Z_016,28.56205,77.24972,11/8/2025 12:30,5,12,35.77944009,57.60664446,0.029480751,4.492021145,Clear,59.55098436,2.859176595,1,1,Concert,8535,145
Z_006,28.63421,77.17508,11/12/2025 4:30,2,4,21.79122067,85.17764838,10.39789851,5.512938206,Storm,42.43326753,1.368218786,3,0,None,0,97
Z_004,28.56024,77.1965,11/8/2025 9:30,5,9,33.15931066,40.92716774,0.181887882,2.108765002,Clear,43.77678353,1.129445186,2,0,None,0,135
Z_011,28.58613,77.21735,11/9/2025 4:00,6,4,27.85563554,67.09133561,0.964247387,3.70682439,Clouds,29.68604384,1.436461261,4,0,None,0,119
Z_001,28.64286,77.23377,11/11/2025 13:00,1,13,23.15479607,50.63642854,0.004224663,2.787744941,Clouds,55.67250622,2.857884831,1,1,Concert,6163,127
Z_003,28.58686,77.19666,11/9/2025 6:00,6,6,19.21161957,78.37599867,14.4296038,6.035879972,Rain,34.95977531,1.902777712,4,0,None,0,132
Z_004,28.56024,77.1965,11/11/2025 9:30,1,9,26.54949381,83.44833155,15.88413745,3.923410528,Rain,39.62211649,1.665799634,3,0,None,0,147
Z_029,28.61837,77.18943,11/12/2025 8:30,2,8,25.12101629,69.71735008,0.932090383,2.812684366,Clouds,32.9196355,1.702239924,3,0,None,0,113
Z_023,28.59908,77.19862,11/10/2025 9:30,0,9,22.6438007,68.44006519,0.112906499,3.127778798,Clouds,56.29783779,1.514640567,1,0,None,0,133
Z_021,28.62581,77.20437,11/8/2025 13:30,5,13,36.54600489,41.49456067,0.008492575,2.327493535,Clear,38.39664777,1.015140603,3,1,Festival,9871,152
Z_021,28.62581,77.20437,11/8/2025 9:30,5,9,35.82895031,48.12742421,0.150599518,3.603142083,Clear,50.16920225,2.905328043,1,1,Sports,4315,176
Z_023,28.59908,77.19862,11/10/2025 16:30,0,16,31.02895181,57.05341223,0.004741311,1.252756535,Clear,52.11499822,1.896263152,1,0,None,0,107
Z_003,28.58686,77.19666,11/12/2025 1:00,2,1,24.43065801,99.31144337,19.48246713,14.8362249,Storm,42.31498185,1.016612165,3,1,Festival,9765,138
Z_014,28.58794,77.18586,11/9/2025 20:30,6,20,27.15764224,89.4149243,3.938464106,3.848653953,Rain,21.25111997,2.136420986,4,0,None,0,157
Z_002,28.61289,77.2388,11/11/2025 6:30,1,6,22.64997214,98.74792921,12.13198352,6.255557387,Rain,51.30752341,1.054920844,1,0,None,0,128
Z_013,28.55191,77.16009,11/8/2025 17:30,5,17,15.65851787,87.79699329,15.53572238,14.63958417,Storm,57.84170539,1.516771209,1,0,None,0,119
Z_016,28.56205,77.24972,11/12/2025 11:30,2,11,29.5506682,74.97270375,0.129072958,3.271727955,Clouds,23.00932293,2.929273211,5,1,Festival,7722,129
Z_008,28.57489,77.17002,11/10/2025 19:30,0,19,36.71931322,45.97832001,0.034704068,3.309760167,Clear,40.51498731,1.541467123,2,0,None,0,116
Z_020,28.59019,77.21858,11/8/2025 13:00,5,13,24.01649358,96.57596275,16.97590229,7.114756829,Rain,55.92888757,1.040808193,1,0,None,0,136
Z_016,28.56205,77.24972,11/11/2025 10:00,1,10,27.76615541,51.50174812,0.481267162,2.959480196,Clouds,37.53314111,2.033224054,3,0,None,0,94
Z_009,28.60386,77.18462,11/11/2025 18:00,1,18,31.42295682,51.32660819,0.111266724,3.605464054,Clouds,23.98923464,2.368490303,4,0,None,0,109
Z_018,28.6396,77.15252,11/12/2025 22:00,2,22,23.64072901,98.47654557,14.0260401,14.01430777,Storm,54.44566384,2.487452213,1,0,None,0,109
Z_030,28.62278,77.21054,11/11/2025 15:30,1,15,22.47797859,88.54201424,13.40080395,9.081560262,Storm,37.55913609,1.176075579,4,0,None,0,94
Z_026,28.62022,77.24742,11/9/2025 9:30,6,9,19.59511847,82.25533526,19.18310504,4.898588227,Rain,21.07912924,1.353247125,5,1,Festival,5982,166
Z_009,28.60386,77.18462,11/11/2025 18:30,1,18,19.74607248,89.85666839,15.38006327,8.787840713,Storm,43.39862931,1.907206718,3,0,None,0,123
Z_029,28.61837,77.18943,11/9/2025 0:30,6,0,29.92139697,70.2986451,0.198266399,3.058774969,Clouds,30.86343807,1.296541102,4,0,None,0,118
Z_020,28.59019,77.21858,11/12/2025 6:30,2,6,27.58143126,56.8861499,0.130032086,1.531651582,Clear,49.44630949,1.525109613,1,0,None,0,90
Z_022,28.60453,77.18759,11/12/2025 11:30,2,11,25.93426811,82.88778168,4.318724222,4.656853944,Rain,23.49841316,1.511181497,6,0,None,0,131
Z_007,28.55053,77.18741,11/10/2025 6:00,0,6,18.85398366,84.47947122,18.73798969,7.126073688,Storm,30.13444283,1.644123356,5,0,None,0,94
Z_018,28.6396,77.15252,11/12/2025 20:30,2,20,26.32105658,43.8976783,0.189813248,2.645558045,Clear,53.14049158,1.369951953,1,0,None,0,106
Z_025,28.62903,77.20086,11/10/2025 20:00,0,20,28.42147805,51.80904312,0.334541213,2.280796748,Clouds,44.08653322,1.525335273,2,0,None,0,117
Z_014,28.58794,77.18586,11/12/2025 5:30,2,5,25.377608,58.56924017,0.005096511,1.058763175,Clear,58.23754921,1.201024962,1,0,None,0,102
Z_002,28.61289,77.2388,11/10/2025 9:30,0,9,21.04801654,82.88498341,16.09523995,12.02605486,Storm,39.81114606,1.155748234,2,1,Festival,4633,137
Z_016,28.56205,77.24972,11/9/2025 11:30,6,11,26.32275317,57.69242618,0.701272884,4.994016977,Clouds,28.89045165,2.62128653,4,0,None,0,103
Z_017,28.6255,77.21593,11/10/2025 17:30,0,17,27.02028817,44.17546918,0.083849702,3.137251129,Clear,33.82261685,1.733735676,3,0,None,0,91
Z_021,28.62581,77.20437,11/11/2025 21:00,1,21,28.05006836,58.96548157,0.230393821,2.445168712,Clouds,39.41118599,2.650097525,3,0,None,0,119
Z_011,28.58613,77.21735,11/10/2025 19:30,0,19,21.61096198,87.02067087,13.96521783,8.036396934,Storm,50.43247872,1.805972185,1,0,None,0,115
Z_027,28.58919,77.23499,11/10/2025 20:30,0,20,28.92742653,54.96094115,0.213421074,5.524126282,Clouds,37.45124438,1.4013689,4,0,None,0,115
Z_014,28.58794,77.18586,11/10/2025 2:00,0,2,27.75502623,78.64006342,1.832642555,4.332685353,Rain,20.12750134,1.452612859,5,0,None,0,123
Z_022,28.60453,77.18759,11/9/2025 20:30,6,20,18.9943459,86.80606989,21.26601393,5.185798945,Storm,52.10773268,1.90943118,1,0,None,0,125
Z_010,28.58345,77.22354,11/12/2025 10:30,2,10,36.90265631,42.85125345,0.090086892,3.572025588,Clear,58.26437815,1.733698697,1,0,None,0,98
Z_005,28.59968,77.24971,11/9/2025 21:30,6,21,29.83426066,73.75442861,0.601200423,3.532095341,Clouds,53.71819165,2.415641858,1,0,None,0,126
Z_013,28.55191,77.16009,11/12/2025 1:00,2,1,33.87976294,48.71085102,0.096700633,3.596386152,Clear,21.98855235,1.107441986,5,0,None,0,100
Z_010,28.58345,77.22354,11/11/2025 8:30,1,8,29.01020563,52.73726495,0.166704064,4.265047024,Clear,28.94387573,2.01897838,4,0,None,0,116
Z_020,28.59019,77.21858,11/8/2025 18:00,5,18,27.69553345,72.81565597,10.64274995,4.648694684,Rain,25.51951949,1.895809065,5,0,None,0,159
Z_014,28.58794,77.18586,11/12/2025 11:00,2,11,20.10985144,97.20763962,25.00367497,5.575931849,Storm,37.23133213,1.602668568,3,0,None,0,96
Z_020,28.59019,77.21858,11/9/2025 16:30,6,16,32.15889225,48.97006457,0.05978869,2.195007,Clear,39.99308588,2.248227752,3,0,None,0,114
Z_008,28.57489,77.17002,11/9/2025 11:30,6,11,28.93979035,45.0626762,0.075781189,3.716483131,Clear,54.51050073,1.953111937,1,0,None,0,104
Z_018,28.6396,77.15252,11/8/2025 0:00,5,0,29.25879442,48.90065411,0.04780418,4.501859073,Clear,36.62567605,1.398466699,3,0,None,0,107
Z_008,28.57489,77.17002,11/9/2025 22:00,6,22,26.01985716,94.09198772,13.94677509,4.062510524,Rain,42.25155515,1.570432295,2,0,None,0,144
Z_005,28.59968,77.24971,11/12/2025 22:00,2,22,27.67359167,95.12908979,16.46016828,2.639610398,Rain,28.6783158,2.111290137,5,0,None,0,116
Z_008,28.57489,77.17002,11/12/2025 3:00,2,3,26.75891954,76.78532717,9.560811303,4.903610023,Rain,24.04292454,1.910329349,6,0,None,0,122
Z_012,28.62331,77.23953,11/8/2025 14:00,5,14,24.92001873,65.49566667,0.491732016,3.167727881,Clouds,53.82132297,2.260424996,1,0,None,0,108
Z_030,28.62278,77.21054,11/12/2025 16:30,2,16,30.547181,54.61681381,0.644370073,4.17703235,Clouds,53.56866567,1.845062656,1,0,None,0,103
Z_009,28.60386,77.18462,11/10/2025 0:00,0,0,25.06552054,70.83009129,11.37296312,3.127609219,Rain,46.13117254,1.73963099,2,0,None,0,121
Z_009,28.60386,77.18462,11/9/2025 18:30,6,18,24.01652656,89.03558013,14.2953951,13.32176064,Storm,31.36877875,2.76880008,3,0,None,0,132
Z_025,28.62903,77.20086,11/9/2025 17:00,6,17,32.22116189,58.41389096,0.013930376,1.420461431,Clear,30.46160104,1.821716193,5,0,None,0,126
Z_007,28.55053,77.18741,11/8/2025 21:00,5,21,20.89210195,83.79747978,11.79593236,14.07292233,Storm,40.4305549,1.654373392,3,0,None,0,129
Z_014,28.58794,77.18586,11/10/2025 10:30,0,10,34.78113982,47.04511364,0.055714604,2.493707472,Clear,43.31054822,2.713864127,1,0,None,0,91
Z_002,28.61289,77.2388,11/9/2025 20:00,6,20,20.02819758,81.59842811,7.904227098,7.386829271,Rain,37.03084398,2.845991005,3,0,None,0,155
Z_003,28.58686,77.19666,11/11/2025 12:00,1,12,22.55671448,65.72723908,0.590651718,5.600889603,Clouds,56.65929354,1.775534633,1,1,Sports,4771,138
Z_013,28.55191,77.16009,11/9/2025 8:30,6,8,16.54885463,91.36216671,22.58244059,6.53370825,Storm,34.49648811,2.786385842,4,1,Concert,1813,142
Z_015,28.55521,77.24975,11/12/2025 20:00,2,20,23.83839269,77.89713568,0.579258703,3.309719048,Clouds,24.6067628,2.721803461,5,0,None,0,122
Z_005,28.59968,77.24971,11/11/2025 9:30,1,9,21.38871317,94.41929809,19.79802079,9.88880494,Storm,32.23974366,1.372901912,4,0,None,0,115
